EmployeeID,Department,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Total,RFM_Segment,R_Score_Department,F_Score_Department,M_Score_Department,RFM_Total_Department,RFM_Segment_Department
226,Research & Development,1.0,0.3476190476190476,0.07830437072143233,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
227,Sales,0.16666666666666666,0.3476190476190476,0.2873091100579252,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
228,Sales,1.0,0.2654761904761905,0.06303317535545024,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
229,Sales,0.5,0.2654761904761905,0.05671406003159558,3,3,1,7,Don't Promote,2,3,1,6,Don't Promote
230,Research & Development,1.0,0.07142857142857142,0.06761453396524486,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
231,Research & Development,0.3333333333333333,0.32619047619047614,0.0861506055818852,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
232,Research & Development,1.0,0.2833333333333333,0.0881516587677725,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
233,Human Resources,1.0,0.2642857142857143,0.05292259083728278,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
234,Sales,0.2,0.23333333333333334,0.12690889942074776,1,3,2,6,Don't Promote,1,3,2,6,Don't Promote
235,Research & Development,1.0,0.22142857142857145,0.22996313849394417,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
236,Sales,1.0,0.9178571428571428,0.04960505529225909,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
237,Research & Development,1.0,0.763095238095238,0.07014218009478673,4,5,1,10,Need Further Observation,4,5,1,10,Need Further Observation
238,Sales,1.0,0.20833333333333331,0.06761453396524486,4,2,1,7,Don't Promote,4,2,1,7,Don't Promote
239,Sales,0.5,0.09999999999999999,0.4063717746182201,3,1,4,8,Don't Promote,2,1,4,7,Don't Promote
240,Research & Development,1.0,0.31547619047619047,0.15808320168509743,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
241,Research & Development,0.3333333333333333,0.1988095238095238,0.9760926803580832,2,2,5,9,Need Further Observation,2,2,5,9,Need Further Observation
242,Sales,0.5,0.3083333333333333,0.18741442864665614,3,4,3,10,Need Further Observation,2,4,3,9,Need Further Observation
243,Research & Development,1.0,0.33690476190476193,0.10600315955766193,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
244,Research & Development,1.0,0.2976190476190476,0.25081621906266455,4,4,4,12,Need Further Observation,4,4,4,12,Need Further Observation
245,Research & Development,0.1111111111111111,0.06666666666666667,0.06635071090047394,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
246,Research & Development,0.1111111111111111,0.294047619047619,0.23022643496577147,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
247,Research & Development,1.0,0.15476190476190477,0.12806740389678778,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
248,Research & Development,1.0,0.37142857142857144,0.2340705634544497,4,5,3,12,Need Further Observation,4,5,3,12,Need Further Observation
249,Research & Development,0.125,0.1988095238095238,0.4673512374934176,1,2,5,8,Don't Promote,1,2,4,7,Don't Promote
250,Research & Development,0.5,0.2976190476190476,0.16577145866245394,3,4,2,9,Need Further Observation,3,4,2,9,Need Further Observation
251,Research & Development,0.08333333333333333,0.2833333333333333,0.6555555555555556,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
252,Research & Development,0.2,0.9333333333333333,0.42443391258557134,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
253,Research & Development,0.125,0.20238095238095236,0.15824117956819378,1,2,2,5,Don't Promote,1,2,2,5,Don't Promote
254,Research & Development,1.0,0.13809523809523808,0.2583464981569247,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
255,Sales,0.5,0.18214285714285713,0.2624539231174302,3,2,4,9,Need Further Observation,2,2,4,8,Don't Promote
256,Research & Development,0.5,0.17738095238095236,0.2713533438651922,3,2,4,9,Need Further Observation,3,2,4,9,Need Further Observation
257,Research & Development,0.1,0.13333333333333333,0.07356503422854134,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
258,Research & Development,1.0,0.3857142857142857,0.9337019483938915,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
259,Research & Development,1.0,0.13333333333333333,0.3490258030542391,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
260,Research & Development,0.5,0.18333333333333332,0.4785150078988942,3,2,5,10,Need Further Observation,3,2,4,9,Need Further Observation
261,Research & Development,1.0,0.8130952380952381,0.7239073196419168,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
262,Sales,0.3333333333333333,0.29166666666666663,0.2890995260663507,2,4,4,10,Need Further Observation,2,4,4,10,Need Further Observation
263,Research & Development,0.3333333333333333,0.27142857142857146,0.4589257503949447,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
264,Sales,1.0,0.294047619047619,0.06240126382306477,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
265,Research & Development,1.0,0.35,0.12527646129541864,4,4,2,10,Need Further Observation,4,4,2,10,Need Further Observation
266,Sales,0.25,0.3857142857142857,0.23507109004739338,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
267,Research & Development,0.125,0.7904761904761904,0.08920484465508162,1,5,2,8,Don't Promote,1,5,1,7,Don't Promote
268,Research & Development,0.3333333333333333,0.11071428571428571,0.07856766719325961,2,1,1,4,Don't Promote,2,1,1,4,Don't Promote
269,Research & Development,0.08333333333333333,0.2654761904761905,0.27440758293838863,1,3,4,8,Don't Promote,1,3,4,8,Don't Promote
270,Research & Development,1.0,0.15,0.10684570826750922,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
271,Research & Development,0.5,0.1988095238095238,0.17983149025803055,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
272,Research & Development,0.5,0.22738095238095238,0.17393364928909952,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
273,Research & Development,1.0,0.6952380952380952,0.6443391258557135,4,5,5,14,Recommend for Promotion,4,5,5,14,Recommend for Promotion
274,Sales,0.125,0.31547619047619047,0.6664033701948394,1,4,5,10,Need Further Observation,1,4,5,10,Need Further Observation
275,Research & Development,0.5,0.1976190476190476,0.2112690889942075,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
276,Research & Development,0.5,0.20833333333333331,0.2167983149025803,3,2,3,8,Don't Promote,3,2,3,8,Don't Promote
277,Research & Development,0.5,0.3083333333333333,0.09741969457609267,3,4,2,9,Need Further Observation,3,4,2,9,Need Further Observation
278,Sales,0.07692307692307693,0.9226190476190476,0.4860452869931543,1,5,5,11,Need Further Observation,1,5,5,11,Need Further Observation
279,Research & Development,0.3333333333333333,0.7964285714285714,0.22748815165876776,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
280,Research & Development,0.5,0.0988095238095238,0.17461822011585046,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
281,Research & Development,0.3333333333333333,0.2869047619047619,0.32917324907846235,2,4,4,10,Need Further Observation,2,3,4,9,Need Further Observation
282,Sales,0.3333333333333333,0.9,0.06914165350184308,2,5,1,8,Don't Promote,2,5,1,8,Don't Promote
283,Sales,0.25,0.19166666666666665,0.05613480779357557,2,2,1,5,Don't Promote,2,2,1,5,Don't Promote
284,Research & Development,1.0,0.21904761904761905,0.16550816219062664,4,2,2,8,Don't Promote,4,2,2,8,Don't Promote
285,Research & Development,1.0,0.25476190476190474,0.45339652448657186,4,3,4,11,Need Further Observation,4,3,4,11,Need Further Observation
286,Research & Development,0.5,0.17738095238095236,0.657925223802001,3,2,5,10,Need Further Observation,3,2,5,10,Need Further Observation
287,Research & Development,0.08333333333333333,0.7845238095238095,0.2333859926276988,1,5,3,9,Need Further Observation,1,5,3,9,Need Further Observation
288,Research & Development,0.125,0.31547619047619047,0.2211690363349131,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
289,Research & Development,1.0,0.25476190476190474,0.508899420747762,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
290,Research & Development,0.3333333333333333,0.8404761904761904,0.21068983675618747,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
291,Research & Development,0.3333333333333333,0.2833333333333333,0.660347551342812,2,3,5,10,Need Further Observation,2,3,5,10,Need Further Observation
292,Research & Development,0.2,0.3107142857142857,0.21011058451816747,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
293,Sales,1.0,0.13333333333333333,0.16914165350184307,4,1,2,7,Don't Promote,4,1,3,8,Don't Promote
294,Sales,0.25,0.12738095238095237,0.6773565034228541,2,1,5,8,Don't Promote,2,1,5,8,Don't Promote
295,Research & Development,0.5,0.294047619047619,0.054397051079515535,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
296,Sales,0.3333333333333333,0.31547619047619047,0.05602948920484466,2,4,1,7,Don't Promote,2,4,1,7,Don't Promote
297,Research & Development,1.0,0.15476190476190477,0.10252764612954186,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
298,Sales,0.3333333333333333,0.1595238095238095,0.1009478672985782,2,1,2,5,Don't Promote,2,1,2,5,Don't Promote
299,Research & Development,0.3333333333333333,0.3583333333333333,0.2001053185887309,2,5,3,10,Need Further Observation,2,5,3,10,Need Further Observation
300,Research & Development,1.0,0.20833333333333331,0.21874670879410216,4,2,3,9,Need Further Observation,4,2,3,9,Need Further Observation
301,Sales,0.2,0.2357142857142857,0.9391785150078988,1,3,5,9,Need Further Observation,1,3,5,9,Need Further Observation
302,Sales,1.0,0.244047619047619,0.9037914691943127,4,3,5,12,Need Further Observation,4,3,5,12,Need Further Observation
303,Research & Development,1.0,0.15238095238095237,0.2493417588204318,4,1,4,9,Need Further Observation,4,1,3,8,Don't Promote
304,Sales,0.5,0.13333333333333333,0.09899947340705635,3,1,2,6,Don't Promote,2,1,2,5,Don't Promote
305,Research & Development,0.125,0.3476190476190476,0.09805160610847814,1,4,2,7,Don't Promote,1,4,2,7,Don't Promote
306,Research & Development,0.5,0.32619047619047614,0.34096893101632436,3,4,4,11,Need Further Observation,3,4,4,11,Need Further Observation
307,Sales,0.25,0.2654761904761905,0.26671932596103215,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
308,Research & Development,1.0,0.16428571428571426,0.8593470247498683,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
309,Research & Development,0.5,0.25476190476190474,0.09294365455502897,3,3,2,8,Don't Promote,3,3,1,7,Don't Promote
310,Research & Development,0.5,0.294047619047619,0.18409689310163244,3,4,3,10,Need Further Observation,3,4,3,10,Need Further Observation
311,Human Resources,0.5,0.14404761904761904,0.33802001053185887,3,1,4,8,Don't Promote,2,1,4,7,Don't Promote
312,Research & Development,1.0,0.075,0.5593470247498683,4,1,5,10,Need Further Observation,4,1,5,10,Need Further Observation
313,Research & Development,0.5,0.3583333333333333,0.4596629805160611,3,5,4,12,Need Further Observation,3,5,4,12,Need Further Observation
314,Research & Development,0.3333333333333333,0.23333333333333334,0.09615587151132175,2,3,2,7,Don't Promote,2,3,2,7,Don't Promote
315,Research & Development,0.5,0.2654761904761905,0.8399157451290152,3,3,5,11,Need Further Observation,3,3,5,11,Need Further Observation
316,Research & Development,0.5,0.21904761904761905,0.08446550816219063,3,2,1,6,Don't Promote,3,2,1,6,Don't Promote
317,Research & Development,0.5,0.294047619047619,0.27051079515534493,3,4,4,11,Need Further Observation,3,4,4,11,Need Further Observation
318,Research & Development,0.5,0.17619047619047618,0.20821484992101105,3,1,3,7,Don't Promote,3,1,3,7,Don't Promote
319,Research & Development,0.5,0.294047619047619,0.9756714060031596,3,4,5,12,Need Further Observation,3,4,5,12,Need Further Observation
320,Sales,0.2,0.13333333333333333,0.27187993680884676,1,1,4,6,Don't Promote,1,1,4,6,Don't Promote
321,Sales,0.2,0.13333333333333333,0.07156398104265403,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
322,Sales,0.5,0.14404761904761904,0.48988941548183257,3,1,5,9,Need Further Observation,2,1,5,8,Don't Promote
323,Research & Development,1.0,0.2702380952380952,0.035071090047393366,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
324,Research & Development,1.0,0.25476190476190474,0.07972617166929963,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
325,Research & Development,0.25,0.27142857142857146,0.2926803580832017,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
326,Research & Development,0.5,0.7726190476190475,0.196419167983149,3,5,3,11,Need Further Observation,3,5,3,11,Need Further Observation
327,Research & Development,0.06666666666666667,0.39285714285714285,0.4317535545023697,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
328,Sales,1.0,0.14166666666666666,0.18694049499736703,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
329,Sales,1.0,0.21547619047619046,0.3780937335439705,4,2,4,10,Need Further Observation,4,2,4,10,Need Further Observation
330,Research & Development,0.5,0.16666666666666666,0.10179041600842549,3,1,2,6,Don't Promote,3,1,2,6,Don't Promote
331,Research & Development,1.0,0.09999999999999999,0.20705634544497103,4,1,3,8,Don't Promote,4,1,3,8,Don't Promote
332,Sales,1.0,0.22142857142857145,0.5076882569773565,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
333,Research & Development,0.25,0.244047619047619,0.2576619273301738,2,3,4,9,Need Further Observation,2,3,4,9,Need Further Observation
334,Research & Development,1.0,0.12023809523809523,0.40179041600842547,4,1,4,9,Need Further Observation,4,1,4,9,Need Further Observation
335,Research & Development,0.25,0.3821428571428571,0.28109531332280147,2,5,4,11,Need Further Observation,2,5,4,11,Need Further Observation
336,Sales,1.0,0.8011904761904762,0.1680358083201685,4,5,2,11,Need Further Observation,4,5,3,12,Need Further Observation
337,Research & Development,1.0,0.16666666666666666,0.1286466561348078,4,1,2,7,Don't Promote,4,1,2,7,Don't Promote
338,Research & Development,0.07142857142857142,0.2476190476190476,0.1741969457609268,1,3,3,7,Don't Promote,1,3,3,7,Don't Promote
339,Sales,0.3333333333333333,0.32142857142857145,0.08546603475513428,2,4,1,7,Don't Promote,2,4,2,8,Don't Promote
340,Sales,1.0,0.3583333333333333,0.1926803580832017,4,5,3,12,Need Further Observation,4,5,3,12,Need Further Observation
341,Research & Development,0.3333333333333333,0.22023809523809523,0.11558715113217483,2,2,2,6,Don't Promote,2,2,2,6,Don't Promote
342,Research & Development,1.0,0.21547619047619046,0.09010005265929437,4,2,2,8,Don't Promote,4,2,1,7,Don't Promote
343,Research & Development,0.14285714285714285,0.1988095238095238,0.8516061084781464,1,2,5,8,Don't Promote,1,2,5,8,Don't Promote
344,Sales,1.0,0.2654761904761905,0.06471827277514482,4,3,1,8,Don't Promote,4,3,1,8,Don't Promote
345,Research & Development,1.0,0.3047619047619048,0.024960505529225907,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
346,Research & Development,1.0,0.244047619047619,0.24202211690363348,4,3,3,10,Need Further Observation,4,3,3,10,Need Further Observation
347,Research & Development,0.125,0.22619047619047616,0.3310163243812533,1,2,4,7,Don't Promote,1,2,4,7,Don't Promote
348,Sales,0.5,0.21904761904761905,0.06829910479199579,3,2,1,6,Don't Promote,2,2,1,5,Don't Promote
349,Research & Development,0.5,0.31547619047619047,0.07051079515534492,3,4,1,8,Don't Promote,3,4,1,8,Don't Promote
350,Sales,0.125,0.3821428571428571,0.420695102685624,1,5,4,10,Need Further Observation,1,5,4,10,Need Further Observation
351,Human Resources,0.125,0.35,0.1743022643496577,1,4,3,8,Don't Promote,1,4,3,8,Don't Promote
352,Research & Development,0.5,0.08809523809523809,0.26977356503422856,3,1,4,8,Don't Promote,3,1,4,8,Don't Promote
353,Sales,1.0,0.8238095238095238,0.12306477093206951,4,5,2,11,Need Further Observation,4,5,2,11,Need Further Observation
354,Research & Development,0.5,0.25476190476190474,0.5184834123222749,3,3,5,11,Need Further Observation,3,3,5,11,Need Further Observation
355,Sales,0.125,0.12738095238095237,0.06434965771458663,1,1,1,3,Don't Promote,1,1,1,3,Don't Promote
356,Sales,1.0,0.3476190476190476,0.06919431279620854,4,4,1,9,Need Further Observation,4,4,1,9,Need Further Observation
357,Research & Development,0.5,0.8619047619047618,0.05344918378093733,3,5,1,9,Need Further Observation,3,5,1,9,Need Further Observation
358,Sales,1.0,0.2833333333333333,0.08973143759873618,4,3,2,9,Need Further Observation,4,4,2,10,Need Further Observation
359,Sales,0.2,0.27619047619047615,0.4439178515007899,1,3,4,8,Don't Promote,1,3,4,8,Don't Promote
360,Sales,0.3333333333333333,0.18333333333333332,0.08199052132701422,2,2,1,5,Don't Promote,2,2,2,6,Don't Promote
361,Research & Development,1.0,0.2,0.9961558715113218,4,2,5,11,Need Further Observation,4,2,5,11,Need Further Observation
362,Research & Development,1.0,0.08809523809523809,0.07593470247498683,4,1,1,6,Don't Promote,4,1,1,6,Don't Promote
363,Sales,0.5,0.7059523809523809,0.44286466561348076,3,5,4,12,Need Further Observation,2,5,4,11,Need Further Observation
364,Sales,0.2,0.3047619047619048,0.4042654028436019,1,4,4,9,Need Further Observation,1,4,4,9,Need Further Observation
